id	name	chi2	pval
7108	4.1-ngram.next_system_utterance__nbut	3.9635	0.2654
7109	4.1-ngram.next_system_utterance__list nbut	3.9635	0.2654
7110	4.1-ngram.next_system_utterance__birthday	3.9626	0.2655
7111	4.1-ngram.next_user_utterance__item lines	3.9591	0.2659
7112	4.1-ngram.next_user_utterance__soon	3.9581	0.2660
7113	4.1-ngram.current_user_utterance__limes	3.9574	0.2661
7114	5-phrase_feature__noun_phrases__next_system_utterance__burgers	3.9571	0.2661
7115	4.1-ngram.current_user_utterance__item lines	3.9520	0.2667
7116	4.1-ngram.next_user_utterance__morning	3.9515	0.2668
7117	4.1-ngram.current_user_utterance__peppers big	3.9514	0.2668
7118	4.1-ngram.current_user_utterance__big small	3.9514	0.2668
7119	4.1-ngram.current_user_utterance__bell peppers big	3.9514	0.2668
7120	4.1-ngram.current_user_utterance__peppers big small	3.9514	0.2668
7121	4.1-ngram.next_system_utterance__counter supply n7	3.9441	0.2676
7122	4.1-ngram.next_system_utterance__supply n7	3.9441	0.2676
7123	4.1-ngram.next_user_utterance__steve	3.9440	0.2676
7124	4.1-ngram.current_user_utterance__charge	3.9430	0.2677
7125	4.1-ngram.current_user_utterance__remind lois	3.9403	0.2680
7126	4.1-ngram.next_user_utterance__12 pm	3.9391	0.2681
7127	5-phrase_feature__noun_phrases__next_system_utterance__schedule	3.9368	0.2684
7128	4.1-ngram.next_user_utterance__today pm	3.9345	0.2686
7129	4.1-ngram.next_system_utterance__comcast	3.9297	0.2692
7130	5-phrase_feature__noun_phrases__next_system_utterance__napkins	3.9274	0.2694
7131	5-phrase_feature__noun_phrases__next_system_utterance__bottle	3.9274	0.2694
7132	4.1-ngram.next_system_utterance__remind john	3.9199	0.2702
7133	5-phrase_feature__noun_phrases__current_user_utterance__peppers	3.9115	0.2712
7134	5-phrase_feature__noun_phrases__next_system_utterance__patties	3.9115	0.2712
7135	7-syntactic_feature__root_word__next_system_utterance__plates	3.9115	0.2712
7136	4.1-ngram.current_user_utterance__reminder lucy	3.9105	0.2713
7137	5-phrase_feature__noun_phrases__next_user_utterance__day	3.9085	0.2715
7138	6-entity_feature__entity__current_user_utterance__8:30_TIME	3.9085	0.2715
7139	5-phrase_feature__noun_phrases__next_system_utterance__butters	3.9066	0.2717
7140	5-phrase_feature__noun_phrases__next_system_utterance__ketchup_\	3.9066	0.2717
7141	6-entity_feature__entity__next_system_utterance__Susan_PERSON	3.9066	0.2717
7142	5-phrase_feature__noun_phrases__next_user_utterance__clear_list	3.9066	0.2717
7143	5-phrase_feature__noun_phrases__next_system_utterance__tv	3.9066	0.2717
7144	7-syntactic_feature__root_word__next_system_utterance__fruit	3.9066	0.2717
7145	5-phrase_feature__noun_phrases__next_system_utterance__susan	3.9066	0.2717
7146	7-syntactic_feature__root_word__next_system_utterance__n13	3.9066	0.2717
7147	7-syntactic_feature__root_word__next_system_utterance__broccoli	3.9066	0.2717
7148	7-syntactic_feature__root_word__next_system_utterance__sausage	3.9066	0.2717
7149	4.1-ngram.current_user_utterance__reminder today	3.9028	0.2721
7150	2.1-user_action_words.next_user_utterance__list	3.9012	0.2723
7151	4.1-ngram.next_user_utterance__sunday pm	3.9007	0.2724
7152	5-phrase_feature__noun_phrases__next_system_utterance__apricots	3.8964	0.2729
7153	5-phrase_feature__noun_phrases__next_system_utterance__persimmons	3.8964	0.2729
7154	7-syntactic_feature__root_word__next_system_utterance__bottle	3.8964	0.2729
7155	7-syntactic_feature__subj_word__next_system_utterance__blackberries	3.8964	0.2729
7156	5-phrase_feature__noun_phrases__next_system_utterance__fruit_roll_ups	3.8964	0.2729
7157	5-phrase_feature__noun_phrases__next_system_utterance__pencils	3.8964	0.2729
7158	5-phrase_feature__noun_phrases__next_system_utterance__green_apples	3.8964	0.2729
7159	5-phrase_feature__noun_phrases__next_system_utterance__blackberries	3.8964	0.2729
7160	7-syntactic_feature__root_word__next_system_utterance__take	3.8964	0.2729
7161	5-phrase_feature__noun_phrases__next_system_utterance__tajin	3.8964	0.2729
7162	7-syntactic_feature__subj_word__next_system_utterance__persimmons	3.8964	0.2729
7163	5-phrase_feature__noun_phrases__next_system_utterance__sandwich_bags	3.8964	0.2729
7164	5-phrase_feature__noun_phrases__next_system_utterance__n_\_n6	3.8964	0.2729
7165	7-syntactic_feature__obj_word__next_user_utterance__chips	3.8964	0.2729
7166	5-phrase_feature__noun_phrases__next_system_utterance__water_\	3.8964	0.2729
7167	5-phrase_feature__noun_phrases__next_system_utterance__mechanical_pencils	3.8964	0.2729
7168	7-syntactic_feature__subj_word__next_system_utterance__pods	3.8964	0.2729
7169	7-syntactic_feature__obj_word__next_system_utterance__n33	3.8964	0.2729
7170	7-syntactic_feature__subj_word__next_system_utterance__apricots	3.8964	0.2729
7171	5-phrase_feature__noun_phrases__next_system_utterance__pods	3.8964	0.2729
7172	7-syntactic_feature__subj_word__next_system_utterance__pencils	3.8964	0.2729
7173	7-syntactic_feature__root_word__next_system_utterance__jicama	3.8964	0.2729
7174	5-phrase_feature__noun_phrases__current_user_utterance__bell	3.8964	0.2729
7175	5-phrase_feature__noun_phrases__next_system_utterance__green_grapes	3.8964	0.2729
7176	4.1-ngram.next_user_utterance__11 30	3.8908	0.2735
7177	5-phrase_feature__noun_phrases__next_system_utterance__ketchup	3.8897	0.2736
7178	5-phrase_feature__noun_phrases__current_user_utterance__tuesday	3.8856	0.2741
7179	2.1-user_action_words.next_user_utterance__remov	3.8850	0.2742
7180	4.1-ngram.next_user_utterance__hospital	3.8819	0.2745
7181	4.1-ngram.next_user_utterance__home	3.8775	0.2750
7182	5-phrase_feature__noun_phrases__next_system_utterance__n_\_nwhen	3.8706	0.2758
7183	5-phrase_feature__noun_phrases__next_system_utterance__nwhen	3.8706	0.2758
7184	5-phrase_feature__noun_phrases__next_system_utterance__\_nwhen	3.8706	0.2758
7185	4.1-ngram.next_system_utterance__text	3.8702	0.2758
7186	4.1-ngram.next_user_utterance__appointment	3.8592	0.2771
7187	6-entity_feature__entity__current_user_utterance__Tuesday_DATE	3.8582	0.2772
7188	4.1-ngram.next_system_utterance__club crackers	3.8549	0.2776
7189	4.1-ngram.next_system_utterance__club	3.8549	0.2776
7190	4.1-ngram.next_user_utterance__summer	3.8520	0.2779
7191	4.1-ngram.next_system_utterance__try	3.8509	0.2780
7192	6-entity_feature__entity__current_user_utterance__15_NUMBER	3.8331	0.2801
7193	4.1-ngram.current_user_utterance__swiffer dry pads	3.8305	0.2804
7194	4.1-ngram.current_user_utterance__remove swiffer dry	3.8305	0.2804
7195	4.1-ngram.current_user_utterance__dry pads	3.8305	0.2804
7196	4.1-ngram.current_user_utterance__swiffer dry	3.8305	0.2804
7197	4.1-ngram.current_user_utterance__swiffer	3.8305	0.2804
7198	4.1-ngram.current_user_utterance__remove swiffer	3.8305	0.2804
7199	5-phrase_feature__noun_phrases__next_system_utterance__sol	3.8249	0.2810
7200	5-phrase_feature__noun_phrases__current_user_utterance__declan	3.8249	0.2810
7201	5-phrase_feature__noun_phrases__next_system_utterance__halter	3.8249	0.2810
7202	5-phrase_feature__noun_phrases__next_system_utterance__coffee_filter	3.8249	0.2810
7203	7-syntactic_feature__obj_word__current_user_utterance__wash	3.8249	0.2810
7204	7-syntactic_feature__subj_word__next_system_utterance__Sponges	3.8249	0.2810
7205	5-phrase_feature__noun_phrases__next_system_utterance__coffee_filter_number	3.8249	0.2810
7206	5-phrase_feature__noun_phrases__next_user_utterance__b	3.8249	0.2810
7207	7-syntactic_feature__root_word__next_system_utterance__Miralax	3.8249	0.2810
7208	5-phrase_feature__noun_phrases__current_user_utterance__nyquil	3.8249	0.2810
7209	5-phrase_feature__noun_phrases__next_user_utterance__nathan	3.8249	0.2810
7210	7-syntactic_feature__obj_word__next_user_utterance__11	3.8249	0.2810
7211	7-syntactic_feature__obj_word__current_user_utterance__jasmine	3.8249	0.2810
7212	5-phrase_feature__noun_phrases__next_system_utterance__tums	3.8249	0.2810
7213	5-phrase_feature__noun_phrases__current_user_utterance__biotene	3.8249	0.2810
7214	7-syntactic_feature__obj_word__current_user_utterance__avocado	3.8249	0.2810
7215	7-syntactic_feature__subj_word__next_user_utterance__Add	3.8249	0.2810
7216	5-phrase_feature__noun_phrases__next_system_utterance__list_\_n13	3.8249	0.2810
7217	6-entity_feature__entity__next_system_utterance__Garnier_PERSON	3.8249	0.2810
7218	6-entity_feature__entity__next_system_utterance__at_12:05_PM_TIME	3.8249	0.2810
7219	5-phrase_feature__noun_phrases__next_user_utterance__pads	3.8249	0.2810
7220	5-phrase_feature__noun_phrases__next_system_utterance__<your feedback>	3.8249	0.2810
7221	5-phrase_feature__noun_phrases__next_system_utterance__<nasalcrom>	3.8249	0.2810
7222	7-syntactic_feature__root_word__current_user_utterance__Had	3.8249	0.2810
7223	6-entity_feature__entity__current_user_utterance__Declan_PERSON	3.8249	0.2810
7224	7-syntactic_feature__obj_word__current_user_utterance__Declan	3.8249	0.2810
7225	7-syntactic_feature__root_word__next_system_utterance__vinegar	3.8249	0.2810
7226	7-syntactic_feature__subj_word__current_user_utterance__\	3.8249	0.2810
7227	5-phrase_feature__noun_phrases__current_user_utterance__flower	3.8249	0.2810
7228	5-phrase_feature__noun_phrases__current_user_utterance__gauze	3.8249	0.2810
7229	5-phrase_feature__noun_phrases__current_user_utterance__filter	3.8249	0.2810
7230	5-phrase_feature__noun_phrases__next_user_utterance__hey	3.8249	0.2810
7231	5-phrase_feature__noun_phrases__next_system_utterance__tazo	3.8249	0.2810
7232	5-phrase_feature__noun_phrases__current_user_utterance__movies	3.8249	0.2810
7233	5-phrase_feature__noun_phrases__next_system_utterance__caps_office	3.8249	0.2810
7234	7-syntactic_feature__obj_word__next_user_utterance__pads	3.8249	0.2810
7235	5-phrase_feature__noun_phrases__next_system_utterance__filter_number	3.8249	0.2810
7236	5-phrase_feature__noun_phrases__next_user_utterance__hair	3.8249	0.2810
7237	5-phrase_feature__noun_phrases__next_user_utterance__items_milk	3.8249	0.2810
7238	5-phrase_feature__noun_phrases__next_system_utterance__test_strips	3.8249	0.2810
7239	6-entity_feature__entity__next_user_utterance__Nathan_PERSON	3.8249	0.2810
7240	5-phrase_feature__noun_phrases__next_system_utterance__garnier	3.8249	0.2810
7241	5-phrase_feature__noun_phrases__next_user_utterance__brushes	3.8249	0.2810
7242	5-phrase_feature__noun_phrases__current_user_utterance__lunch_meat	3.8249	0.2810
7243	5-phrase_feature__noun_phrases__next_system_utterance__caps	3.8249	0.2810
7244	5-phrase_feature__noun_phrases__next_user_utterance__lucy	3.8249	0.2810
7245	6-entity_feature__entity__next_user_utterance__5pm_TIME	3.8249	0.2810
7246	7-syntactic_feature__root_word__next_system_utterance__market	3.8249	0.2810
7247	5-phrase_feature__noun_phrases__next_user_utterance__code	3.8249	0.2810
7248	7-syntactic_feature__subj_word__next_system_utterance__strips	3.8249	0.2810
7249	6-entity_feature__entity__current_user_utterance__March_16_DATE	3.8249	0.2810
7250	5-phrase_feature__noun_phrases__next_system_utterance__imodium	3.8249	0.2810
7251	7-syntactic_feature__obj_word__next_user_utterance__Nathan	3.8249	0.2810
7252	7-syntactic_feature__root_word__next_system_utterance__l-lysene	3.8249	0.2810
7253	6-entity_feature__entity__current_user_utterance__at_10_am_TIME	3.8249	0.2810
7254	7-syntactic_feature__root_word__next_system_utterance__stevia	3.8249	0.2810
7255	6-entity_feature__entity__next_system_utterance__Sun_,_Jun_4_at_9_PM_TIME	3.8249	0.2810
7256	7-syntactic_feature__root_word__next_system_utterance__Face	3.8249	0.2810
7257	5-phrase_feature__noun_phrases__next_system_utterance__chai_tea	3.8249	0.2810
7258	7-syntactic_feature__root_word__next_system_utterance__stone	3.8249	0.2810
7259	5-phrase_feature__noun_phrases__next_system_utterance__hi_scot	3.8249	0.2810
7260	7-syntactic_feature__obj_word__next_user_utterance__number	3.8249	0.2810
7261	5-phrase_feature__noun_phrases__next_system_utterance__green_shampoo	3.8249	0.2810
7262	5-phrase_feature__noun_phrases__next_user_utterance__pickles	3.8249	0.2810
7263	5-phrase_feature__noun_phrases__next_system_utterance__link_https://goo.gl/93y7pr	3.8249	0.2810
7264	5-phrase_feature__noun_phrases__current_user_utterance__member_declan	3.8249	0.2810
7265	5-phrase_feature__noun_phrases__next_user_utterance__year	3.8249	0.2810
7266	5-phrase_feature__noun_phrases__next_user_utterance__tomato	3.8249	0.2810
7267	7-syntactic_feature__obj_word__next_user_utterance__b	3.8249	0.2810
7268	5-phrase_feature__noun_phrases__next_system_utterance__https://goo.gl/93y7pr	3.8249	0.2810
7269	5-phrase_feature__noun_phrases__next_user_utterance__items_b	3.8249	0.2810
7270	5-phrase_feature__noun_phrases__current_user_utterance__diced_tomatoes	3.8249	0.2810
7271	5-phrase_feature__noun_phrases__next_system_utterance__chai	3.8249	0.2810
7272	5-phrase_feature__noun_phrases__next_system_utterance__group	3.8220	0.2813
7273	4.1-ngram.next_user_utterance__order	3.8210	0.2815
7274	6-entity_feature__entity__next_system_utterance__Becky_PERSON	3.8148	0.2822
7275	5-phrase_feature__noun_phrases__next_system_utterance__home	3.8148	0.2822
7276	5-phrase_feature__noun_phrases__next_system_utterance__powder_\	3.8148	0.2822
7277	5-phrase_feature__noun_phrases__next_system_utterance__shoga	3.8148	0.2822
7278	6-entity_feature__entity__next_system_utterance__Dawn_PERSON	3.8148	0.2822
7279	5-phrase_feature__noun_phrases__next_system_utterance__coriander	3.8148	0.2822
7280	5-phrase_feature__noun_phrases__next_system_utterance__pouches	3.8148	0.2822
7281	5-phrase_feature__noun_phrases__next_system_utterance__dried_fruit	3.8148	0.2822
7282	5-phrase_feature__noun_phrases__next_system_utterance__croutons	3.8148	0.2822
7283	5-phrase_feature__noun_phrases__current_user_utterance__fruit	3.8148	0.2822
7284	6-entity_feature__entity__next_system_utterance__RJ_PERSON	3.8148	0.2822
7285	5-phrase_feature__noun_phrases__next_system_utterance__raji	3.8148	0.2822
7286	7-syntactic_feature__subj_word__next_system_utterance__artichokes	3.8148	0.2822
7287	5-phrase_feature__noun_phrases__next_system_utterance__lauki	3.8148	0.2822
7288	6-entity_feature__entity__next_system_utterance__Pam_PERSON	3.8148	0.2822
7289	7-syntactic_feature__root_word__current_user_utterance__list	3.8148	0.2822
7290	7-syntactic_feature__root_word__next_system_utterance__news	3.8148	0.2822
7291	7-syntactic_feature__root_word__next_system_utterance__salt	3.8148	0.2822
7292	7-syntactic_feature__subj_word__next_system_utterance__tissues	3.8148	0.2822
7293	5-phrase_feature__noun_phrases__next_system_utterance__ant	3.8148	0.2822
7294	7-syntactic_feature__obj_word__next_system_utterance__soap	3.8148	0.2822
7295	5-phrase_feature__noun_phrases__next_system_utterance__yoghurt	3.8148	0.2822
7296	7-syntactic_feature__root_word__next_system_utterance__tub	3.8148	0.2822
7297	7-syntactic_feature__root_word__next_system_utterance__yoghurt	3.8148	0.2822
7298	6-entity_feature__entity__next_system_utterance__Mar_23_DATE	3.8148	0.2822
7299	5-phrase_feature__noun_phrases__next_system_utterance__wash_car	3.8148	0.2822
7300	5-phrase_feature__noun_phrases__next_system_utterance__extension	3.8148	0.2822
7301	7-syntactic_feature__obj_word__current_user_utterance__oil	3.8148	0.2822
7302	5-phrase_feature__noun_phrases__next_system_utterance__dinner_roll	3.8148	0.2822
7303	7-syntactic_feature__root_word__next_system_utterance__Fish	3.8148	0.2822
7304	7-syntactic_feature__root_word__next_system_utterance__Pasta	3.8148	0.2822
7305	5-phrase_feature__noun_phrases__next_system_utterance__fruit_juice	3.8148	0.2822
7306	7-syntactic_feature__subj_word__next_system_utterance__Stamps	3.8148	0.2822
7307	5-phrase_feature__noun_phrases__next_system_utterance__frozen_cherries	3.8148	0.2822
7308	7-syntactic_feature__root_word__next_system_utterance__Mac	3.8148	0.2822
7309	7-syntactic_feature__root_word__next_system_utterance__carrots	3.8148	0.2822
7310	7-syntactic_feature__root_word__next_system_utterance__cord	3.8148	0.2822
7311	5-phrase_feature__noun_phrases__next_system_utterance__liquid	3.8148	0.2822
7312	5-phrase_feature__noun_phrases__next_system_utterance__extension_cord	3.8148	0.2822
7313	5-phrase_feature__noun_phrases__next_system_utterance__real_fruit_juice	3.8148	0.2822
7314	5-phrase_feature__noun_phrases__next_system_utterance__real_fruit	3.8148	0.2822
7315	7-syntactic_feature__subj_word__next_system_utterance__vegetables	3.8148	0.2822
7316	5-phrase_feature__noun_phrases__next_system_utterance__lock	3.8148	0.2822
7317	7-syntactic_feature__root_word__next_system_utterance__Croutons	3.8148	0.2822
7318	5-phrase_feature__noun_phrases__next_system_utterance__fabric_softener	3.8148	0.2822
7319	5-phrase_feature__noun_phrases__next_system_utterance__fabric	3.8148	0.2822
7320	5-phrase_feature__noun_phrases__next_system_utterance__becky	3.8148	0.2822
7321	5-phrase_feature__noun_phrases__next_system_utterance__ant_spray	3.8148	0.2822
7322	5-phrase_feature__noun_phrases__next_system_utterance__storage	3.8148	0.2822
7323	7-syntactic_feature__obj_word__current_user_utterance__bags	3.8148	0.2822
7324	5-phrase_feature__noun_phrases__next_system_utterance__trail_mix	3.8148	0.2822
7325	5-phrase_feature__noun_phrases__next_system_utterance__dawn	3.8148	0.2822
7326	5-phrase_feature__noun_phrases__next_system_utterance__broth	3.8148	0.2822
7327	5-phrase_feature__noun_phrases__next_system_utterance__tub	3.8148	0.2822
7328	5-phrase_feature__noun_phrases__next_system_utterance__bread_\_n3	3.8148	0.2822
7329	5-phrase_feature__noun_phrases__next_system_utterance__bread_\_n2	3.8148	0.2822
7330	5-phrase_feature__noun_phrases__current_user_utterance__baby	3.8148	0.2822
7331	5-phrase_feature__noun_phrases__next_system_utterance__cup	3.8148	0.2822
7332	5-phrase_feature__noun_phrases__next_system_utterance__todd	3.8148	0.2822
7333	7-syntactic_feature__subj_word__next_system_utterance__fruit	3.8148	0.2822
7334	5-phrase_feature__noun_phrases__current_user_utterance__beans	3.8148	0.2822
7335	5-phrase_feature__noun_phrases__next_system_utterance__tomatos	3.8148	0.2822
7336	7-syntactic_feature__subj_word__next_system_utterance__liners	3.8148	0.2822
7337	5-phrase_feature__noun_phrases__next_system_utterance__cucumber_x2	3.8148	0.2822
