id,prefix,name,chi2,pval
401,b'4.1-ngram.current_user_utterance__matter',4.1,5.7132,0.1264
170,b'4.1-ngram.current_user_utterance__different',4.1,5.7102,0.1266
1952,b'4.1-ngram.next_system_utterance__creative',4.1,5.7042,0.1269
244,b'4.1-ngram.current_user_utterance__gastropub food',4.1,5.6936,0.1275
777,b'4.1-ngram.current_user_utterance__south area',4.1,5.6905,0.1277
7821,b'7-syntactic_feature__root_word__current_user_utterance__french',7,5.6904,0.1277
1483,b'4.1-ngram.next_system_utterance__bar 01223',4.1,5.6867,0.1279
4230,b'4.1-ngram.next_system_utterance__sure restaurant',4.1,5.6806,0.1282
857,b'4.1-ngram.current_user_utterance__uh phone',4.1,5.6742,0.1286
858,b'4.1-ngram.current_user_utterance__uh phone number',4.1,5.6742,0.1286
4395,b'4.1-ngram.next_system_utterance__town expensive price',4.1,5.6730,0.1286
4394,b'4.1-ngram.next_system_utterance__town expensive',4.1,5.6730,0.1286
6815,b'5-phrase_feature__noun_phrases__next_system_utterance__town_serving_gastropub',5,5.6690,0.1289
6218,b'5-phrase_feature__noun_phrases__next_system_utterance__fyne',5,5.6690,0.1289
7991,b'7-syntactic_feature__root_word__next_system_utterance__259988',7,5.6690,0.1289
7524,b'6-entity_feature__entity__next_system_utterance__362525_NUMBER',6,5.6690,0.1289
7583,b'6-entity_feature__entity__next_system_utterance__82_NUMBER',6,5.6690,0.1289
7511,b'6-entity_feature__entity__next_system_utterance__356060_NUMBER',6,5.6690,0.1289
7465,b'6-entity_feature__entity__next_system_utterance__259988_NUMBER',6,5.6690,0.1289
5949,b'5-phrase_feature__noun_phrases__next_system_utterance__a.r',5,5.6690,0.1289
5943,b'5-phrase_feature__noun_phrases__next_system_utterance__a.b',5,5.6690,0.1289
6696,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_mexican_food',5,5.6690,0.1289
6381,b'5-phrase_feature__noun_phrases__next_system_utterance__loch_fyne',5,5.6690,0.1289
6720,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_thai_food',5,5.6690,0.1289
8031,b'7-syntactic_feature__root_word__next_system_utterance__356060',7,5.6690,0.1289
6785,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_european_food',5,5.6690,0.1289
6798,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_portuguese_food',5,5.6690,0.1289
6346,b'5-phrase_feature__noun_phrases__next_system_utterance__kohinoor',5,5.6690,0.1289
8073,b'7-syntactic_feature__root_word__next_system_utterance__505015',7,5.6690,0.1289
6790,b'5-phrase_feature__noun_phrases__next_system_utterance__tasty_international_food',5,5.6690,0.1289
8043,b'7-syntactic_feature__root_word__next_system_utterance__362525',7,5.6690,0.1289
7558,b'6-entity_feature__entity__next_system_utterance__505015_NUMBER',6,5.6690,0.1289
4968,b'4.1-ngram.next_user_utterance__okay whats phone',4.1,5.6675,0.1290
492,b'4.1-ngram.current_user_utterance__okay whats phone',4.1,5.6456,0.1302
5204,b'4.1-ngram.next_user_utterance__want indian food',4.1,5.6432,0.1303
6423,b'5-phrase_feature__noun_phrases__next_system_utterance__millers',5,5.6398,0.1305
6424,b'5-phrase_feature__noun_phrases__next_system_utterance__millers_yard',5,5.6398,0.1305
6298,b'5-phrase_feature__noun_phrases__next_system_utterance__huntingdon_road_city',5,5.6398,0.1305
8006,b'7-syntactic_feature__root_word__next_system_utterance__311053',7,5.6398,0.1305
7481,b'6-entity_feature__entity__next_system_utterance__311053_NUMBER',6,5.6398,0.1305
7600,b'6-entity_feature__entity__next_system_utterance__cambridge lodge hotel 139 huntingdon road city centre_LOCATION',6,5.6398,0.1305
7476,b'6-entity_feature__entity__next_system_utterance__307581_NUMBER',6,5.6398,0.1305
6036,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_lodge',5,5.6398,0.1305
6037,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_lodge_hotel',5,5.6398,0.1305
6382,b'5-phrase_feature__noun_phrases__next_system_utterance__lodge',5,5.6398,0.1305
7455,b'6-entity_feature__entity__next_system_utterance__22_NUMBER',6,5.6398,0.1305
6383,b'5-phrase_feature__noun_phrases__next_system_utterance__lodge_hotel',5,5.6398,0.1305
8002,b'7-syntactic_feature__root_word__next_system_utterance__307581',7,5.6398,0.1305
6888,b'5-phrase_feature__noun_phrases__next_system_utterance__yard',5,5.6398,0.1305
8483,b'7-syntactic_feature__subj_word__next_system_utterance__kymmoy',7,5.6398,0.1305
7995,b'7-syntactic_feature__root_word__next_system_utterance__30',7,5.6398,0.1305
2819,b'4.1-ngram.next_system_utterance__nandos nice',4.1,5.6352,0.1308
2425,b'4.1-ngram.next_system_utterance__irish',4.1,5.6340,0.1308
3280,b'4.1-ngram.next_system_utterance__price range graffiti',4.1,5.6325,0.1309
3334,b'4.1-ngram.next_system_utterance__range graffiti',4.1,5.6325,0.1309
3335,b'4.1-ngram.next_system_utterance__range graffiti expensive',4.1,5.6325,0.1309
4617,b'4.1-ngram.next_user_utterance__address post',4.1,5.6263,0.1313
4618,b'4.1-ngram.next_user_utterance__address post code',4.1,5.6263,0.1313
832,b'4.1-ngram.current_user_utterance__traditional food',4.1,5.6261,0.1313
831,b'4.1-ngram.current_user_utterance__traditional',4.1,5.6261,0.1313
2725,b'4.1-ngram.next_system_utterance__mediterranean restaurant north',4.1,5.6204,0.1316
5889,b'5-phrase_feature__noun_phrases__current_user_utterance__um',5,5.6164,0.1318
92,b'4.1-ngram.current_user_utterance__bout',4.1,5.6116,0.1321
109,b'4.1-ngram.current_user_utterance__cantonese',4.1,5.6105,0.1322
2414,b'4.1-ngram.next_system_utterance__indonesian',4.1,5.6100,0.1322
167,b'4.1-ngram.current_user_utterance__danish',4.1,5.6053,0.1325
4606,b'2.1-user_action_words.next_user_utterance__price',2.1,5.6008,0.1327
4291,b'4.1-ngram.next_system_utterance__tandoori 01223',4.1,5.5995,0.1328
404,b'4.1-ngram.current_user_utterance__mexican',4.1,5.5824,0.1338
3273,b'4.1-ngram.next_system_utterance__price range',4.1,5.5773,0.1341
3272,b'4.1-ngram.next_system_utterance__price',4.1,5.5773,0.1341
3322,b'4.1-ngram.next_system_utterance__range',4.1,5.5773,0.1341
2246,b'4.1-ngram.next_system_utterance__grafton',4.1,5.5727,0.1344
2247,b'4.1-ngram.next_system_utterance__grafton hotel',4.1,5.5727,0.1344
3410,b'4.1-ngram.next_system_utterance__restaurant bar great',4.1,5.5657,0.1348
2213,b'4.1-ngram.next_system_utterance__german',4.1,5.5612,0.1350
2216,b'4.1-ngram.next_system_utterance__golden',4.1,5.5479,0.1358
88,b'4.1-ngram.current_user_utterance__belgium food',4.1,5.5440,0.1360
8438,b'7-syntactic_feature__subj_word__next_system_utterance__alimentum',7,5.5385,0.1364
7743,b'7-syntactic_feature__obj_word__next_user_utterance__type',7,5.5362,0.1365
6724,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_unusual_food',5,5.5340,0.1366
6843,b'5-phrase_feature__noun_phrases__next_system_utterance__unusual_food',5,5.5340,0.1366
4772,b'4.1-ngram.next_user_utterance__food west town',4.1,5.5301,0.1368
4771,b'4.1-ngram.next_user_utterance__food west',4.1,5.5301,0.1368
4652,b'4.1-ngram.next_user_utterance__australian',4.1,5.5264,0.1371
4957,b'4.1-ngram.next_user_utterance__okay phone',4.1,5.5259,0.1371
4958,b'4.1-ngram.next_user_utterance__okay phone number',4.1,5.5259,0.1371
6695,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_mediterranean_food',5,5.5046,0.1384
4808,b'4.1-ngram.next_user_utterance__id',4.1,5.4980,0.1388
4809,b'4.1-ngram.next_user_utterance__id like',4.1,5.4980,0.1388
3443,b'4.1-ngram.next_system_utterance__restaurant nice',4.1,5.4962,0.1389
4856,b'4.1-ngram.next_user_utterance__lebanese',4.1,5.4906,0.1392
2356,b'4.1-ngram.next_system_utterance__hotpot nice',4.1,5.4883,0.1393
7638,b'6-entity_feature__entity__next_system_utterance__newmarket road fen ditton_LOCATION',6,5.4811,0.1398
7494,b'6-entity_feature__entity__next_system_utterance__33-34_NUMBER',6,5.4811,0.1398
3948,b'4.1-ngram.next_system_utterance__sorry expensive',4.1,5.4784,0.1399
2085,b'4.1-ngram.next_system_utterance__expensive restaurant',4.1,5.4784,0.1399
3949,b'4.1-ngram.next_system_utterance__sorry expensive restaurant',4.1,5.4784,0.1399
260,b'4.1-ngram.current_user_utterance__hello',4.1,5.4768,0.1400
2360,b'4.1-ngram.next_system_utterance__house 01223',4.1,5.4672,0.1406
6664,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_christmas_food',5,5.4662,0.1407
6663,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_christmas',5,5.4662,0.1407
5931,b'5-phrase_feature__noun_phrases__current_user_utterance__world',5,5.4602,0.1410
598,b'4.1-ngram.current_user_utterance__restaurant serves portuguese',4.1,5.4534,0.1414
2378,b'4.1-ngram.next_system_utterance__house nice',4.1,5.4514,0.1416
1723,b'4.1-ngram.next_system_utterance__centre town serving',4.1,5.4489,0.1417
1567,b'4.1-ngram.next_system_utterance__binh nice place',4.1,5.4463,0.1419
8575,b'7-syntactic_feature__subj_word__next_user_utterance__you',7,5.4402,0.1423
5015,b'4.1-ngram.next_user_utterance__range venue',4.1,5.4294,0.1429
5007,b'4.1-ngram.next_user_utterance__price range venue',4.1,5.4294,0.1429
4996,b'4.1-ngram.next_user_utterance__portuguese food',4.1,5.4237,0.1433
6135,b'5-phrase_feature__noun_phrases__next_system_utterance__cuban_restaurant',5,5.4234,0.1433
3197,b'4.1-ngram.next_system_utterance__place south town',4.1,5.4177,0.1436
2835,b'4.1-ngram.next_system_utterance__nice place south',4.1,5.4177,0.1436
3196,b'4.1-ngram.next_system_utterance__place south',4.1,5.4177,0.1436
1376,b'4.1-ngram.next_system_utterance__812660',4.1,5.4092,0.1442
3900,b'4.1-ngram.next_system_utterance__sock 01223 812660',4.1,5.4092,0.1442
1069,b'4.1-ngram.next_system_utterance__01223 812660',4.1,5.4092,0.1442
2783,b'4.1-ngram.next_system_utterance__missing sock 01223',4.1,5.4092,0.1442
2970,b'4.1-ngram.next_system_utterance__number missing',4.1,5.4092,0.1442
2971,b'4.1-ngram.next_system_utterance__number missing sock',4.1,5.4092,0.1442
3129,b'4.1-ngram.next_system_utterance__phone number missing',4.1,5.4092,0.1442
3899,b'4.1-ngram.next_system_utterance__sock 01223',4.1,5.4092,0.1442
4718,b'4.1-ngram.next_user_utterance__creative',4.1,5.4065,0.1443
4727,b'4.1-ngram.next_user_utterance__different',4.1,5.4048,0.1444
859,b'4.1-ngram.current_user_utterance__uh restaurant',4.1,5.3996,0.1448
4908,b'4.1-ngram.next_user_utterance__modern european food',4.1,5.3964,0.1450
6203,b'5-phrase_feature__noun_phrases__next_system_utterance__fitzbillies_restaurant',5,5.3911,0.1453
6202,b'5-phrase_feature__noun_phrases__next_system_utterance__fitzbillies',5,5.3911,0.1453
3175,b'4.1-ngram.next_system_utterance__pizzeria 01223',4.1,5.3870,0.1456
4925,b'4.1-ngram.next_user_utterance__noise',4.1,5.3867,0.1456
5599,b'5-phrase_feature__noun_phrases__current_user_utterance__noise',5,5.3827,0.1458
913,b'4.1-ngram.current_user_utterance__want restaurant',4.1,5.3816,0.1459
4991,b'4.1-ngram.next_user_utterance__place',4.1,5.3803,0.1460
1408,b'4.1-ngram.next_system_utterance__ali baba',4.1,5.3735,0.1464
1407,b'4.1-ngram.next_system_utterance__ali',4.1,5.3735,0.1464
1461,b'4.1-ngram.next_system_utterance__baba',4.1,5.3735,0.1464
1514,b'4.1-ngram.next_system_utterance__bar serves',4.1,5.3595,0.1473
3295,b'4.1-ngram.next_system_utterance__prince',4.1,5.3595,0.1473
1984,b'4.1-ngram.next_system_utterance__curry prince',4.1,5.3595,0.1473
41,b'4.1-ngram.current_user_utterance__address telephone',4.1,5.3578,0.1474
42,b'4.1-ngram.current_user_utterance__address telephone number',4.1,5.3578,0.1474
1921,b'4.1-ngram.next_system_utterance__corsica',4.1,5.3547,0.1476
3177,b'4.1-ngram.next_system_utterance__pizzeria 01223 351707',4.1,5.3510,0.1478
4503,b'4.1-ngram.next_system_utterance__vinci pizzeria 01223',4.1,5.3510,0.1478
1007,b'4.1-ngram.next_system_utterance__01223 351707',4.1,5.3510,0.1478
2912,b'4.1-ngram.next_system_utterance__number da vinci',4.1,5.3510,0.1478
1239,b'4.1-ngram.next_system_utterance__351707',4.1,5.3510,0.1478
2911,b'4.1-ngram.next_system_utterance__number da',4.1,5.3510,0.1478
3101,b'4.1-ngram.next_system_utterance__phone number da',4.1,5.3510,0.1478
5211,b'4.1-ngram.next_user_utterance__want thai food',4.1,5.3493,0.1479
5210,b'4.1-ngram.next_user_utterance__want thai',4.1,5.3493,0.1479
249,b'4.1-ngram.current_user_utterance__german food',4.1,5.3493,0.1479
2111,b'4.1-ngram.next_system_utterance__finders',4.1,5.3358,0.1488
1920,b'4.1-ngram.next_system_utterance__corner newmarket road',4.1,5.3358,0.1488
2112,b'4.1-ngram.next_system_utterance__finders corner',4.1,5.3358,0.1488
1919,b'4.1-ngram.next_system_utterance__corner newmarket',4.1,5.3358,0.1488
1918,b'4.1-ngram.next_system_utterance__corner',4.1,5.3358,0.1488
2113,b'4.1-ngram.next_system_utterance__finders corner newmarket',4.1,5.3358,0.1488
5517,b'5-phrase_feature__noun_phrases__current_user_utterance__italian_food',5,5.3234,0.1496
2292,b'4.1-ngram.next_system_utterance__hills',4.1,5.3065,0.1507
2293,b'4.1-ngram.next_system_utterance__hills road',4.1,5.3065,0.1507
7382,b'5-phrase_feature__noun_phrases__next_user_utterance__type_food',5,5.3055,0.1507
3675,b'4.1-ngram.next_system_utterance__serves mediterranean food',4.1,5.3026,0.1509
3674,b'4.1-ngram.next_system_utterance__serves mediterranean',4.1,5.3026,0.1509
3588,b'4.1-ngram.next_system_utterance__royal standard',4.1,5.3017,0.1510
4072,b'4.1-ngram.next_system_utterance__standard',4.1,5.3017,0.1510
1304,b'4.1-ngram.next_system_utterance__413000',4.1,5.2910,0.1517
2992,b'4.1-ngram.next_system_utterance__number restaurant alimentum',4.1,5.2910,0.1517
1046,b'4.1-ngram.next_system_utterance__01223 413000',4.1,5.2910,0.1517
3400,b'4.1-ngram.next_system_utterance__restaurant alimentum 01223',4.1,5.2910,0.1517
1415,b'4.1-ngram.next_system_utterance__alimentum 01223',4.1,5.2910,0.1517
1416,b'4.1-ngram.next_system_utterance__alimentum 01223 413000',4.1,5.2910,0.1517
4738,b'4.1-ngram.next_user_utterance__dont care price',4.1,5.2786,0.1525
3444,b'4.1-ngram.next_system_utterance__restaurant nice place',4.1,5.2749,0.1527
2042,b'4.1-ngram.next_system_utterance__east town cheap',4.1,5.2684,0.1532
504,b'4.1-ngram.current_user_utterance__persian food',4.1,5.2682,0.1532
5119,b'4.1-ngram.next_user_utterance__telephone',4.1,5.2665,0.1533
4901,b'4.1-ngram.next_user_utterance__moderate price range',4.1,5.2602,0.1537
4661,b'4.1-ngram.next_user_utterance__belgium',4.1,5.2499,0.1544
4724,b'4.1-ngram.next_user_utterance__danish',4.1,5.2487,0.1545
4719,b'4.1-ngram.next_user_utterance__creative food',4.1,5.2421,0.1549
5735,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurants',5,5.2343,0.1554
4898,b'4.1-ngram.next_user_utterance__mexican food',4.1,5.2257,0.1560
5110,b'4.1-ngram.next_user_utterance__spanish restaurant',4.1,5.2255,0.1560
7841,b'7-syntactic_feature__root_word__current_user_utterance__indian',7,5.2095,0.1571
931,b'4.1-ngram.current_user_utterance__whats address phone',4.1,5.2082,0.1572
7198,b'5-phrase_feature__noun_phrases__next_user_utterance__north',5,5.2057,0.1573
4843,b'4.1-ngram.next_user_utterance__japanese food',4.1,5.2027,0.1575
3671,b'4.1-ngram.next_system_utterance__serves korean food',4.1,5.1858,0.1587
3645,b'4.1-ngram.next_system_utterance__seoul serves',4.1,5.1858,0.1587
2594,b'4.1-ngram.next_system_utterance__little seoul serves',4.1,5.1858,0.1587
3670,b'4.1-ngram.next_system_utterance__serves korean',4.1,5.1858,0.1587
3646,b'4.1-ngram.next_system_utterance__seoul serves korean',4.1,5.1858,0.1587
464,b'4.1-ngram.current_user_utterance__number area',4.1,5.1803,0.1591
509,b'4.1-ngram.current_user_utterance__phone number area',4.1,5.1803,0.1591
3640,b'4.1-ngram.next_system_utterance__seoul great',4.1,5.1798,0.1591
2592,b'4.1-ngram.next_system_utterance__little seoul great',4.1,5.1798,0.1591
3641,b'4.1-ngram.next_system_utterance__seoul great restaurant',4.1,5.1798,0.1591
2195,b'4.1-ngram.next_system_utterance__gardenia',4.1,5.1631,0.1602
3308,b'4.1-ngram.next_system_utterance__rajmahal',4.1,5.1617,0.1603
4700,b'4.1-ngram.next_user_utterance__cheap restaurant',4.1,5.1506,0.1611
887,b'4.1-ngram.current_user_utterance__venetian',4.1,5.1478,0.1613
7131,b'5-phrase_feature__noun_phrases__next_user_utterance__korean',5,5.1434,0.1616
151,b'4.1-ngram.current_user_utterance__christmas food',4.1,5.1377,0.1620
150,b'4.1-ngram.current_user_utterance__christmas',4.1,5.1377,0.1620
2843,b'4.1-ngram.next_system_utterance__nirala',4.1,5.1277,0.1627
5154,b'4.1-ngram.next_user_utterance__turkish food',4.1,5.1155,0.1635
2422,b'4.1-ngram.next_system_utterance__international restaurant',4.1,5.1078,0.1641
3963,b'4.1-ngram.next_system_utterance__sorry international',4.1,5.1078,0.1641
3964,b'4.1-ngram.next_system_utterance__sorry international restaurant',4.1,5.1078,0.1641
5538,b'5-phrase_feature__noun_phrases__current_user_utterance__kosher',5,5.1052,0.1643
2304,b'4.1-ngram.next_system_utterance__hinton nice',4.1,5.1032,0.1644
1757,b'4.1-ngram.next_system_utterance__cherry hinton nice',4.1,5.1032,0.1644
5120,b'4.1-ngram.next_user_utterance__telephone number',4.1,5.0971,0.1648
4364,b'4.1-ngram.next_system_utterance__thai restaurant',4.1,5.0903,0.1653
298,b'4.1-ngram.current_user_utterance__indian restaurant',4.1,5.0900,0.1653
8443,b'7-syntactic_feature__subj_word__next_system_utterance__bedouin',7,5.0883,0.1654
3803,b'4.1-ngram.next_system_utterance__serving polynesian',4.1,5.0860,0.1656
3804,b'4.1-ngram.next_system_utterance__serving polynesian food',4.1,5.0860,0.1656
3208,b'4.1-ngram.next_system_utterance__polynesian food',4.1,5.0860,0.1656
3509,b'4.1-ngram.next_system_utterance__restaurant serving polynesian',4.1,5.0860,0.1656
6735,b'5-phrase_feature__noun_phrases__next_system_utterance__shiraz',5,5.0852,0.1657
2098,b'4.1-ngram.next_system_utterance__family restaurant great',4.1,5.0724,0.1666
361,b'4.1-ngram.current_user_utterance__looking cheap restaurant',4.1,5.0723,0.1666
4548,b'4.1-ngram.next_system_utterance__wok',4.1,5.0711,0.1667
2221,b'4.1-ngram.next_system_utterance__golden wok',4.1,5.0711,0.1667
2302,b'4.1-ngram.next_system_utterance__hinton great',4.1,5.0679,0.1669
2303,b'4.1-ngram.next_system_utterance__hinton great restaurant',4.1,5.0679,0.1669
1756,b'4.1-ngram.next_system_utterance__cherry hinton great',4.1,5.0679,0.1669
786,b'4.1-ngram.current_user_utterance__steak',4.1,5.0626,0.1673
410,b'4.1-ngram.current_user_utterance__moderate priced restaurant',4.1,5.0512,0.1681
2417,b'4.1-ngram.next_system_utterance__indonesian restaurant right',4.1,5.0412,0.1688
2637,b'4.1-ngram.next_system_utterance__looking indonesian',4.1,5.0412,0.1688
2638,b'4.1-ngram.next_system_utterance__looking indonesian restaurant',4.1,5.0412,0.1688
2656,b'4.1-ngram.next_system_utterance__looking restaurant centre',4.1,5.0393,0.1689
923,b'4.1-ngram.current_user_utterance__welsh food',4.1,5.0195,0.1704
5156,b'4.1-ngram.next_user_utterance__type food',4.1,5.0060,0.1714
7816,b'7-syntactic_feature__root_word__current_user_utterance__expens',7,5.0044,0.1715
7763,b'7-syntactic_feature__root_word__current_user_utterance__asian',7,4.9882,0.1727
8074,b'7-syntactic_feature__root_word__next_system_utterance__506055',7,4.9805,0.1732
7559,b'6-entity_feature__entity__next_system_utterance__506055_NUMBER',6,4.9805,0.1732
